added_route_id,trip_id
741,71949590
742,71949590
743,71949590
741,71949592
742,71949592
743,71949592
741,71949594
742,71949594
743,71949594
741,71949595
742,71949595
743,71949595
741,71949598
742,71949598
743,71949598
741,71949599
742,71949599
743,71949599
741,71949602
742,71949602
743,71949602
741,71949606
742,71949606
743,71949606
741,71949607
742,71949607
743,71949607
741,71949610
742,71949610
743,71949610
741,71949611
742,71949611
743,71949611
741,71949613
742,71949613
743,71949613
741,71949615
742,71949615
743,71949615
741,71949616
742,71949616
743,71949616
741,71949618
742,71949618
743,71949618
741,71949619
742,71949619
743,71949619
741,71949817
742,71949817
743,71949817
741,71949820
742,71949820
743,71949820
741,71949827
742,71949827
743,71949827
741,71949847
742,71949847
743,71949847
741,71950066
742,71950066
743,71950066
741,71950402
742,71950402
743,71950402
741,71954677
742,71954677
743,71954677
741,71954679
742,71954679
743,71954679
741,71954681
742,71954681
743,71954681
741,71954685
742,71954685
743,71954685
741,71954691
742,71954691
743,71954691
741,71954692
742,71954692
743,71954692
741,71954693
742,71954693
743,71954693
741,71954694
742,71954694
743,71954694
741,71954696
742,71954696
743,71954696
741,71954697
742,71954697
743,71954697
741,71954699
742,71954699
743,71954699
741,71954708
742,71954708
743,71954708
741,71951447
742,71951447
743,71951447
741,71951449
742,71951449
743,71951449
741,71951452
742,71951452
743,71951452
741,71951454
742,71951454
743,71951454
741,71951455
742,71951455
743,71951455
741,71951458
742,71951458
743,71951458
741,71951460
742,71951460
743,71951460
741,71951463
742,71951463
743,71951463
741,71951464
742,71951464
743,71951464
741,71951467
742,71951467
743,71951467
741,71951470
742,71951470
743,71951470
741,71951472
742,71951472
743,71951472
741,71951473
742,71951473
743,71951473
741,71951474
742,71951474
743,71951474
741,71951559
742,71951559
743,71951559
741,71951635
742,71951635
743,71951635
741,71951639
742,71951639
743,71951639
741,71951665
742,71951665
743,71951665
741,71951678
742,71951678
743,71951678
741,71951691
742,71951691
743,71951691
741,71951712
742,71951712
743,71951712
741,71951714
742,71951714
743,71951714
741,71951728
742,71951728
743,71951728
741,71951738
742,71951738
743,71951738
741,71951750
742,71951750
743,71951750
741,71951788
742,71951788
743,71951788
741,71951800
742,71951800
743,71951800
741,71951841
742,71951841
743,71951841
741,71951842
742,71951842
743,71951842
741,71951869
742,71951869
743,71951869
741,71951892
742,71951892
743,71951892
741,71951924
742,71951924
743,71951924
741,71951935
742,71951935
743,71951935
741,71952000
742,71952000
743,71952000
741,71952057
742,71952057
743,71952057
741,71952295
742,71952295
743,71952295
741,71952302
742,71952302
743,71952302
741,71952394
742,71952394
743,71952394
741,71954771
742,71954771
743,71954771
741,71954774
742,71954774
743,71954774
741,71954777
742,71954777
743,71954777
741,71954789
742,71954789
743,71954789
741,71954790
742,71954790
743,71954790
741,71954791
742,71954791
743,71954791
741,71954792
742,71954792
743,71954792
741,71954793
742,71954793
743,71954793
741,71954794
742,71954794
743,71954794
741,71954799
742,71954799
743,71954799
741,68992132
742,68992132
743,68992132
741,68992135
742,68992135
743,68992135
741,68992136
742,68992136
743,68992136
741,68992137
742,68992137
743,68992137
741,68992138
742,68992138
743,68992138
741,68992139
742,68992139
743,68992139
741,68992140
742,68992140
743,68992140
741,68992141
742,68992141
743,68992141
741,68992143
742,68992143
743,68992143
741,68992144
742,68992144
743,68992144
741,68992145
742,68992145
743,68992145
741,68992146
742,68992146
743,68992146
741,68992147
742,68992147
743,68992147
741,68992148
742,68992148
743,68992148
741,68992164
742,68992164
743,68992164
741,68992166
742,68992166
743,68992166
741,68992173
742,68992173
743,68992173
741,68992176
742,68992176
743,68992176
741,68992186
742,68992186
743,68992186
741,68992187
742,68992187
743,68992187
741,68992190
742,68992190
743,68992190
741,68992197
742,68992197
743,68992197
741,68992201
742,68992201
743,68992201
741,68992209
742,68992209
743,68992209
741,68992213
742,68992213
743,68992213
741,68992218
742,68992218
743,68992218
741,68992473
742,68992473
743,68992473
741,68992478
742,68992478
743,68992478
741,68992635
742,68992635
743,68992635
741,68992636
742,68992636
743,68992636
741,68992637
742,68992637
743,68992637
741,68992638
742,68992638
743,68992638
741,68992819
742,68992819
743,68992819
741,68992821
742,68992821
743,68992821
741,68992822
742,68992822
743,68992822
741,68992824
742,68992824
743,68992824
741,68992825
742,68992825
743,68992825
741,68992826
742,68992826
743,68992826
741,68993497
742,68993497
743,68993497
741,68993499
742,68993499
743,68993499
741,68993508
742,68993508
743,68993508
741,68993510
742,68993510
743,68993510
741,68993512
742,68993512
743,68993512
741,68993514
742,68993514
743,68993514
741,68993518
742,68993518
743,68993518
741,68993519
742,68993519
743,68993519
741,68993520
742,68993520
743,68993520
741,68993522
742,68993522
743,68993522
741,68993536
742,68993536
743,68993536
741,68995413
742,68995413
743,68995413
741,68995415
742,68995415
743,68995415
741,68995416
742,68995416
743,68995416
741,68995419
742,68995419
743,68995419
741,68995421
742,68995421
743,68995421
741,68995423
742,68995423
743,68995423
741,68995427
742,68995427
743,68995427
741,68995428
742,68995428
743,68995428
741,68995429
742,68995429
743,68995429
741,68995432
742,68995432
743,68995432
741,68995434
742,68995434
743,68995434
741,68995435
742,68995435
743,68995435
741,68995437
742,68995437
743,68995437
741,68995439
742,68995439
743,68995439
741,68995441
742,68995441
743,68995441
741,68995443
742,68995443
743,68995443
741,68995445
742,68995445
743,68995445
741,68995447
742,68995447
743,68995447
741,68995449
742,68995449
743,68995449
741,68995452
742,68995452
743,68995452
741,68995455
742,68995455
743,68995455
741,68995456
742,68995456
743,68995456
741,68995457
742,68995457
743,68995457
741,68995459
742,68995459
743,68995459
741,68995460
742,68995460
743,68995460
741,68995461
742,68995461
743,68995461
741,68995466
742,68995466
743,68995466
741,68995467
742,68995467
743,68995467
741,68995468
742,68995468
743,68995468
741,68995470
742,68995470
743,68995470
741,68995473
742,68995473
743,68995473
741,68995476
742,68995476
743,68995476
741,68995633
742,68995633
743,68995633
741,68995636
742,68995636
743,68995636
741,68995805
742,68995805
743,68995805
741,68995806
742,68995806
743,68995806
741,68995969
742,68995969
743,68995969
741,68995970
742,68995970
743,68995970
741,68995972
742,68995972
743,68995972
741,68995973
742,68995973
743,68995973
741,68995974
742,68995974
743,68995974
741,68996140
742,68996140
743,68996140
741,68996141
742,68996141
743,68996141
741,68996192
742,68996192
743,68996192
741,68996212
742,68996212
743,68996212
741,68996415
742,68996415
743,68996415
741,68996417
742,68996417
743,68996417
741,68996422
742,68996422
743,68996422
741,68996440
742,68996440
743,68996440
741,68996442
742,68996442
743,68996442
741,68996444
742,68996444
743,68996444
741,68996446
742,68996446
743,68996446
741,68996447
742,68996447
743,68996447
741,68996452
742,68996452
743,68996452
741,68996453
742,68996453
743,68996453
741,68996459
742,68996459
743,68996459
741,68996467
742,68996467
743,68996467
741,69110982
742,69110982
743,69110982
741,69110985
742,69110985
743,69110985
741,69110988
742,69110988
743,69110988
741,69110990
742,69110990
743,69110990
741,69110993
742,69110993
743,69110993
741,69110999
742,69110999
743,69110999
741,69111000
742,69111000
743,69111000
741,69111001
742,69111001
743,69111001
741,69111002
742,69111002
743,69111002
741,69111003
742,69111003
743,69111003
741,69111004
742,69111004
743,69111004
741,69111009
742,69111009
743,69111009
741,69111011
742,69111011
743,69111011
741,69111012
742,69111012
743,69111012
741,69111014
742,69111014
743,69111014
741,69111017
742,69111017
743,69111017
741,69111019
742,69111019
743,69111019
741,69111020
742,69111020
743,69111020
741,69111022
742,69111022
743,69111022
741,69111023
742,69111023
743,69111023
741,69111025
742,69111025
743,69111025
741,69111029
742,69111029
743,69111029
741,69111030
742,69111030
743,69111030
741,69111032
742,69111032
743,69111032
741,69111161
742,69111161
743,69111161
741,69111163
742,69111163
743,69111163
741,69111188
742,69111188
743,69111188
741,69111194
742,69111194
743,69111194
741,69111218
742,69111218
743,69111218
741,69111544
742,69111544
743,69111544
741,69111549
742,69111549
743,69111549
741,69111550
742,69111550
743,69111550
741,69111551
742,69111551
743,69111551
741,69111553
742,69111553
743,69111553
741,69111557
742,69111557
743,69111557
741,69111574
742,69111574
743,69111574
741,69111576
742,69111576
743,69111576
741,69111596
742,69111596
743,69111596
741,69112108
742,69112108
743,69112108
741,69112154
742,69112154
743,69112154
741,69112180
742,69112180
743,69112180
741,69112185
742,69112185
743,69112185
741,69112186
742,69112186
743,69112186
741,69112223
742,69112223
743,69112223
741,69115748
742,69115748
743,69115748
741,69115750
742,69115750
743,69115750
741,69115752
742,69115752
743,69115752
741,69115753
742,69115753
743,69115753
741,69115754
742,69115754
743,69115754
741,69115759
742,69115759
743,69115759
741,69115760
742,69115760
743,69115760
741,69115774
742,69115774
743,69115774
741,69115776
742,69115776
743,69115776
741,69115801
742,69115801
743,69115801
741,72012526
742,72012526
743,72012526
741,72012568
742,72012568
743,72012568
741,72012569
742,72012569
743,72012569
741,72012635
742,72012635
743,72012635
741,72012646
742,72012646
743,72012646
741,72012647
742,72012647
743,72012647
741,72012680
742,72012680
743,72012680
741,72012684
742,72012684
743,72012684
741,72012687
742,72012687
743,72012687
741,72012697
742,72012697
743,72012697
741,72012699
742,72012699
743,72012699
741,72012790
742,72012790
743,72012790
741,72012791
742,72012791
743,72012791
741,72012817
742,72012817
743,72012817
741,72012822
742,72012822
743,72012822
741,72012844
742,72012844
743,72012844
741,72012907
742,72012907
743,72012907
741,72013173
742,72013173
743,72013173
741,72013215
742,72013215
743,72013215
741,72013230
742,72013230
743,72013230
741,72013240
742,72013240
743,72013240
741,72013248
742,72013248
743,72013248
741,72013281
742,72013281
743,72013281
741,72013313
742,72013313
743,72013313
741,72013315
742,72013315
743,72013315
741,72013335
742,72013335
743,72013335
741,72013391
742,72013391
743,72013391
741,72013406
742,72013406
743,72013406
741,72013408
742,72013408
743,72013408
741,72013416
742,72013416
743,72013416
741,72013420
742,72013420
743,72013420
741,72013439
742,72013439
743,72013439
741,72013474
742,72013474
743,72013474
741,72013492
742,72013492
743,72013492
741,72013498
742,72013498
743,72013498
741,72013536
742,72013536
743,72013536
741,72013539
742,72013539
743,72013539
741,72013541
742,72013541
743,72013541
741,72013543
742,72013543
743,72013543
741,72013544
742,72013544
743,72013544
741,72013545
742,72013545
743,72013545
741,72013548
742,72013548
743,72013548
741,72013549
742,72013549
743,72013549
741,72013552
742,72013552
743,72013552
741,72013553
742,72013553
743,72013553
741,72013555
742,72013555
743,72013555
741,72013557
742,72013557
743,72013557
741,72022242
742,72022242
743,72022242
741,72022245
742,72022245
743,72022245
741,72022246
742,72022246
743,72022246
741,72022250
742,72022250
743,72022250
741,72022255
742,72022255
743,72022255
741,72022259
742,72022259
743,72022259
741,72022267
742,72022267
743,72022267
741,72022268
742,72022268
743,72022268
741,72022270
742,72022270
743,72022270
741,72022273
742,72022273
743,72022273
741,72022275
742,72022275
743,72022275
741,72022278
742,72022278
743,72022278
741,71933356
742,71933356
743,71933356
741,71933357
742,71933357
743,71933357
741,71933411
742,71933411
743,71933411
741,71933452
742,71933452
743,71933452
741,71933503
742,71933503
743,71933503
741,71933535
742,71933535
743,71933535
741,71933538
742,71933538
743,71933538
741,71933562
742,71933562
743,71933562
741,71933606
742,71933606
743,71933606
741,71933653
742,71933653
743,71933653
741,71933655
742,71933655
743,71933655
741,71933656
742,71933656
743,71933656
741,71933659
742,71933659
743,71933659
741,71933660
742,71933660
743,71933660
741,71933661
742,71933661
743,71933661
741,71933735
742,71933735
743,71933735
741,71933748
742,71933748
743,71933748
741,71933750
742,71933750
743,71933750
741,71933787
742,71933787
743,71933787
741,71933789
742,71933789
743,71933789
741,71933838
742,71933838
743,71933838
741,71933840
742,71933840
743,71933840
741,71933842
742,71933842
743,71933842
741,71933897
742,71933897
743,71933897
741,71933899
742,71933899
743,71933899
741,71933900
742,71933900
743,71933900
741,71933902
742,71933902
743,71933902
741,71933905
742,71933905
743,71933905
741,71933955
742,71933955
743,71933955
741,71933978
742,71933978
743,71933978
741,71933996
742,71933996
743,71933996
741,71934040
742,71934040
743,71934040
741,71934042
742,71934042
743,71934042
741,71934062
742,71934062
743,71934062
741,71934080
742,71934080
743,71934080
741,71934081
742,71934081
743,71934081
741,71934101
742,71934101
743,71934101
741,71934151
742,71934151
743,71934151
741,71934153
742,71934153
743,71934153
741,71934197
742,71934197
743,71934197
741,71934199
742,71934199
743,71934199
741,71934223
742,71934223
743,71934223
741,71934282
742,71934282
743,71934282
741,71934283
742,71934283
743,71934283
741,71934284
742,71934284
743,71934284
741,71952729
742,71952729
743,71952729
741,71952730
742,71952730
743,71952730
741,71952732
742,71952732
743,71952732
741,71952735
742,71952735
743,71952735
741,71952737
742,71952737
743,71952737
741,71952739
742,71952739
743,71952739
741,71952740
742,71952740
743,71952740
741,71952742
742,71952742
743,71952742
741,71952743
742,71952743
743,71952743
741,71952745
742,71952745
743,71952745
741,71952748
742,71952748
743,71952748
741,72047598
742,72047598
743,72047598
741,72047599
742,72047599
743,72047599
741,72047601
742,72047601
743,72047601
741,72047605
742,72047605
743,72047605
741,72047606
742,72047606
743,72047606
741,72048235
742,72048235
743,72048235
741,72048302
742,72048302
743,72048302
741,72048313
742,72048313
743,72048313
741,72048329
742,72048329
743,72048329
741,72048403
742,72048403
743,72048403
741,72048438
742,72048438
743,72048438
741,72048564
742,72048564
743,72048564
741,72048565
742,72048565
743,72048565
741,72048568
742,72048568
743,72048568
741,72048573
742,72048573
743,72048573
741,72048574
742,72048574
743,72048574
741,72048575
742,72048575
743,72048575
741,72048576
742,72048576
743,72048576
741,72048579
742,72048579
743,72048579
741,72048580
742,72048580
743,72048580
741,72048583
742,72048583
743,72048583
741,72048584
742,72048584
743,72048584
741,72048586
742,72048586
743,72048586
741,72048592
742,72048592
743,72048592
741,72048594
742,72048594
743,72048594
741,72048595
742,72048595
743,72048595
741,72048596
742,72048596
743,72048596
741,72048598
742,72048598
743,72048598
741,72048599
742,72048599
743,72048599
741,72048604
742,72048604
743,72048604
741,72048606
742,72048606
743,72048606
741,72048607
742,72048607
743,72048607
741,72048608
742,72048608
743,72048608
741,72048609
742,72048609
743,72048609
741,72048610
742,72048610
743,72048610
741,72048613
742,72048613
743,72048613
741,72048948
742,72048948
743,72048948
741,72048977
742,72048977
743,72048977
741,72049006
742,72049006
743,72049006
741,72049012
742,72049012
743,72049012
741,72049076
742,72049076
743,72049076
741,72049081
742,72049081
743,72049081
741,72049083
742,72049083
743,72049083
741,72049087
742,72049087
743,72049087
741,72049088
742,72049088
743,72049088
741,72049090
742,72049090
743,72049090
741,72049387
742,72049387
743,72049387
741,72049393
742,72049393
743,72049393
741,72049404
742,72049404
743,72049404
741,72049405
742,72049405
743,72049405
741,72049408
742,72049408
743,72049408
741,72049409
742,72049409
743,72049409
741,72049410
742,72049410
743,72049410
741,72049412
742,72049412
743,72049412
741,72049418
742,72049418
743,72049418
741,72049420
742,72049420
743,72049420
741,72049424
742,72049424
743,72049424
741,72049428
742,72049428
743,72049428
741,72049431
742,72049431
743,72049431
741,72035831
742,72035831
743,72035831
741,72035845
742,72035845
743,72035845
741,72035897
742,72035897
743,72035897
741,72035915
742,72035915
743,72035915
741,72035970
742,72035970
743,72035970
741,72036023
742,72036023
743,72036023
741,72036062
742,72036062
743,72036062
741,72036126
742,72036126
743,72036126
741,72036184
742,72036184
743,72036184
741,72036189
742,72036189
743,72036189
741,72036245
742,72036245
743,72036245
741,72036246
742,72036246
743,72036246
741,72036248
742,72036248
743,72036248
741,72036249
742,72036249
743,72036249
741,72036250
742,72036250
743,72036250
741,72036253
742,72036253
743,72036253
741,72036259
742,72036259
743,72036259
741,72036260
742,72036260
743,72036260
741,72036262
742,72036262
743,72036262
741,72036263
742,72036263
743,72036263
741,72036264
742,72036264
743,72036264
741,72036267
742,72036267
743,72036267
741,72036269
742,72036269
743,72036269
741,72036271
742,72036271
743,72036271
741,72036272
742,72036272
743,72036272
741,72036273
742,72036273
743,72036273
741,72036276
742,72036276
743,72036276
741,72036279
742,72036279
743,72036279
741,72036280
742,72036280
743,72036280
741,72036282
742,72036282
743,72036282
741,72036283
742,72036283
743,72036283
741,72036285
742,72036285
743,72036285
741,72036286
742,72036286
743,72036286
741,72036288
742,72036288
743,72036288
741,72036289
742,72036289
743,72036289
741,72036295
742,72036295
743,72036295
741,72036296
742,72036296
743,72036296
741,72036298
742,72036298
743,72036298
741,72036923
742,72036923
743,72036923
741,72037047
742,72037047
743,72037047
741,72037057
742,72037057
743,72037057
741,72037071
742,72037071
743,72037071
741,72037080
742,72037080
743,72037080
741,72037085
742,72037085
743,72037085
741,72037090
742,72037090
743,72037090
741,72037091
742,72037091
743,72037091
741,72037095
742,72037095
743,72037095
741,72037635
742,72037635
743,72037635
741,72037636
742,72037636
743,72037636
741,72037637
742,72037637
743,72037637
741,72037639
742,72037639
743,72037639
741,72037641
742,72037641
743,72037641
741,72037643
742,72037643
743,72037643
741,72037645
742,72037645
743,72037645
741,72037654
742,72037654
743,72037654
741,72037656
742,72037656
743,72037656
741,72037658
742,72037658
743,72037658
741,72037660
742,72037660
743,72037660
741,72016554
742,72016554
743,72016554
741,72016555
742,72016555
743,72016555
741,72016559
742,72016559
743,72016559
741,72016566
742,72016566
743,72016566
741,72016567
742,72016567
743,72016567
741,72017084
742,72017084
743,72017084
741,72017088
742,72017088
743,72017088
741,72017157
742,72017157
743,72017157
741,72017228
742,72017228
743,72017228
741,72017263
742,72017263
743,72017263
741,72017288
742,72017288
743,72017288
741,72017289
742,72017289
743,72017289
741,72017291
742,72017291
743,72017291
741,72017293
742,72017293
743,72017293
741,72017294
742,72017294
743,72017294
741,72017296
742,72017296
743,72017296
741,72017298
742,72017298
743,72017298
741,72017299
742,72017299
743,72017299
741,72017300
742,72017300
743,72017300
741,72017301
742,72017301
743,72017301
741,72017302
742,72017302
743,72017302
741,72017310
742,72017310
743,72017310
741,72017312
742,72017312
743,72017312
741,72017316
742,72017316
743,72017316
741,72017320
742,72017320
743,72017320
741,72017321
742,72017321
743,72017321
741,72017323
742,72017323
743,72017323
741,72017324
742,72017324
743,72017324
741,72017325
742,72017325
743,72017325
741,72017329
742,72017329
743,72017329
741,72017331
742,72017331
743,72017331
741,72017333
742,72017333
743,72017333
741,72017334
742,72017334
743,72017334
741,72017335
742,72017335
743,72017335
741,72017336
742,72017336
743,72017336
741,72017338
742,72017338
743,72017338
741,72017339
742,72017339
743,72017339
741,72017792
742,72017792
743,72017792
741,72017793
742,72017793
743,72017793
741,72017811
742,72017811
743,72017811
741,72017832
742,72017832
743,72017832
741,72017859
742,72017859
743,72017859
741,72017897
742,72017897
743,72017897
741,72017909
742,72017909
743,72017909
741,72017946
742,72017946
743,72017946
741,72018002
742,72018002
743,72018002
741,72022314
742,72022314
743,72022314
741,72022322
742,72022322
743,72022322
741,72022323
742,72022323
743,72022323
741,72022324
742,72022324
743,72022324
741,72022326
742,72022326
743,72022326
741,72022332
742,72022332
743,72022332
741,72022334
742,72022334
743,72022334
741,72022340
742,72022340
743,72022340
741,72022345
742,72022345
743,72022345
741,72022348
742,72022348
743,72022348
741,72022350
742,72022350
743,72022350
741,71942177
742,71942177
743,71942177
741,71942203
742,71942203
743,71942203
741,71942209
742,71942209
743,71942209
741,71942234
742,71942234
743,71942234
741,71942286
742,71942286
743,71942286
741,71942351
742,71942351
743,71942351
741,71942866
742,71942866
743,71942866
741,71942867
742,71942867
743,71942867
741,71942879
742,71942879
743,71942879
741,71942924
742,71942924
743,71942924
741,71942951
742,71942951
743,71942951
741,71942978
742,71942978
743,71942978
741,71942979
742,71942979
743,71942979
741,71943104
742,71943104
743,71943104
741,71943176
742,71943176
743,71943176
741,71943177
742,71943177
743,71943177
741,71943178
742,71943178
743,71943178
741,71943179
742,71943179
743,71943179
741,71943181
742,71943181
743,71943181
741,71943184
742,71943184
743,71943184
741,71943188
742,71943188
743,71943188
741,71943190
742,71943190
743,71943190
741,71943193
742,71943193
743,71943193
741,71943194
742,71943194
743,71943194
741,71943195
742,71943195
743,71943195
741,71943196
742,71943196
743,71943196
741,71943202
742,71943202
743,71943202
741,71943204
742,71943204
743,71943204
741,71943205
742,71943205
743,71943205
741,71943207
742,71943207
743,71943207
741,71943210
742,71943210
743,71943210
741,71943212
742,71943212
743,71943212
741,71943213
742,71943213
743,71943213
741,71943214
742,71943214
743,71943214
741,71943215
742,71943215
743,71943215
741,71943217
742,71943217
743,71943217
741,71943219
742,71943219
743,71943219
741,71943222
742,71943222
743,71943222
741,71943225
742,71943225
743,71943225
741,71943227
742,71943227
743,71943227
741,71943228
742,71943228
743,71943228
741,71954039
742,71954039
743,71954039
741,71954041
742,71954041
743,71954041
741,71954050
742,71954050
743,71954050
741,71954051
742,71954051
743,71954051
741,71954052
742,71954052
743,71954052
741,71954053
742,71954053
743,71954053
741,71954054
742,71954054
743,71954054
741,71954065
742,71954065
743,71954065
741,71954067
742,71954067
743,71954067
741,71954072
742,71954072
743,71954072
741,71954074
742,71954074
743,71954074
741,71954076
742,71954076
743,71954076
741,71954078
742,71954078
743,71954078
741,71943873
742,71943873
743,71943873
741,71943889
742,71943889
743,71943889
741,71943921
742,71943921
743,71943921
741,71943963
742,71943963
743,71943963
741,71944171
742,71944171
743,71944171
741,71944330
742,71944330
743,71944330
741,71944331
742,71944331
743,71944331
741,71944352
742,71944352
743,71944352
741,71944402
742,71944402
743,71944402
741,71944448
742,71944448
743,71944448
741,71944494
742,71944494
743,71944494
741,71944537
742,71944537
743,71944537
741,71944566
742,71944566
743,71944566
741,71944591
742,71944591
743,71944591
741,71944592
742,71944592
743,71944592
741,71944593
742,71944593
743,71944593
741,71944596
742,71944596
743,71944596
741,71944598
742,71944598
743,71944598
741,71944600
742,71944600
743,71944600
741,71944603
742,71944603
743,71944603
741,71944604
742,71944604
743,71944604
741,71944605
742,71944605
743,71944605
741,71944608
742,71944608
743,71944608
741,71944609
742,71944609
743,71944609
741,71944610
742,71944610
743,71944610
741,71944611
742,71944611
743,71944611
741,71944615
742,71944615
743,71944615
741,71944617
742,71944617
743,71944617
741,71944619
742,71944619
743,71944619
741,71944622
742,71944622
743,71944622
741,71944623
742,71944623
743,71944623
741,71944625
742,71944625
743,71944625
741,71944634
742,71944634
743,71944634
741,71944635
742,71944635
743,71944635
741,71944646
742,71944646
743,71944646
741,71944656
742,71944656
743,71944656
741,71944657
742,71944657
743,71944657
741,71944715
742,71944715
743,71944715
741,71944720
742,71944720
743,71944720
741,71944724
742,71944724
743,71944724
741,71944735
742,71944735
743,71944735
741,71944798
742,71944798
743,71944798
741,71944799
742,71944799
743,71944799
741,71944814
742,71944814
743,71944814
741,71944815
742,71944815
743,71944815
741,71944825
742,71944825
743,71944825
741,71954128
742,71954128
743,71954128
741,71954151
742,71954151
743,71954151
741,71954153
742,71954153
743,71954153
741,71954348
742,71954348
743,71954348
741,71954361
742,71954361
743,71954361
741,71954422
742,71954422
743,71954422
741,71954425
742,71954425
743,71954425
741,71954430
742,71954430
743,71954430
741,71954433
742,71954433
743,71954433
741,71954436
742,71954436
743,71954436
741,71954438
742,71954438
743,71954438
741,71954440
742,71954440
743,71954440
741,71954446
742,71954446
743,71954446
741,72039750
742,72039750
743,72039750
741,72039760
742,72039760
743,72039760
741,72039877
742,72039877
743,72039877
741,72039878
742,72039878
743,72039878
741,72039904
742,72039904
743,72039904
741,72039909
742,72039909
743,72039909
741,72039931
742,72039931
743,72039931
741,72039994
742,72039994
743,72039994
741,72040259
742,72040259
743,72040259
741,72040301
742,72040301
743,72040301
741,72040316
742,72040316
743,72040316
741,72040326
742,72040326
743,72040326
741,72040334
742,72040334
743,72040334
741,72040367
742,72040367
743,72040367
741,72040399
742,72040399
743,72040399
741,72040401
742,72040401
743,72040401
741,72040421
742,72040421
743,72040421
741,72040477
742,72040477
743,72040477
741,72040492
742,72040492
743,72040492
741,72040494
742,72040494
743,72040494
741,72040502
742,72040502
743,72040502
741,72040506
742,72040506
743,72040506
741,72040525
742,72040525
743,72040525
741,72040560
742,72040560
743,72040560
741,72040578
742,72040578
743,72040578
741,72040584
742,72040584
743,72040584
741,72040622
742,72040622
743,72040622
741,72040625
742,72040625
743,72040625
741,72040627
742,72040627
743,72040627
741,72040629
742,72040629
743,72040629
741,72040630
742,72040630
743,72040630
741,72040631
742,72040631
743,72040631
741,72040634
742,72040634
743,72040634
741,72040635
742,72040635
743,72040635
741,72040638
742,72040638
743,72040638
741,72040639
742,72040639
743,72040639
741,72040641
742,72040641
743,72040641
741,72040643
742,72040643
743,72040643
741,72041066
742,72041066
743,72041066
741,72041190
742,72041190
743,72041190
741,72041200
742,72041200
743,72041200
741,72041214
742,72041214
743,72041214
741,72041223
742,72041223
743,72041223
741,72041228
742,72041228
743,72041228
741,72041233
742,72041233
743,72041233
741,72041234
742,72041234
743,72041234
741,72041238
742,72041238
743,72041238
741,72041504
742,72041504
743,72041504
741,72041510
742,72041510
743,72041510
741,72041511
742,72041511
743,72041511
741,72041515
742,72041515
743,72041515
741,72041520
742,72041520
743,72041520
741,72041523
742,72041523
743,72041523
741,72041526
742,72041526
743,72041526
741,72041527
742,72041527
743,72041527
741,72041535
742,72041535
743,72041535
741,72041536
742,72041536
743,72041536
741,72041541
742,72041541
743,72041541
741,72041566
742,72041566
743,72041566
741,71947788
742,71947788
743,71947788
741,71947790
742,71947790
743,71947790
741,71947791
742,71947791
743,71947791
741,71947792
742,71947792
743,71947792
741,71947973
742,71947973
743,71947973
741,71947975
742,71947975
743,71947975
741,71947976
742,71947976
743,71947976
741,71947978
742,71947978
743,71947978
741,71947979
742,71947979
743,71947979
741,71947980
742,71947980
743,71947980
741,71948351
742,71948351
743,71948351
741,71948354
742,71948354
743,71948354
741,71948355
742,71948355
743,71948355
741,71948358
742,71948358
743,71948358
741,71948360
742,71948360
743,71948360
741,71948362
742,71948362
743,71948362
741,71948363
742,71948363
743,71948363
741,71948366
742,71948366
743,71948366
741,71948368
742,71948368
743,71948368
741,71948369
742,71948369
743,71948369
741,71948370
742,71948370
743,71948370
741,71948373
742,71948373
743,71948373
741,71948377
742,71948377
743,71948377
741,71948379
742,71948379
743,71948379
741,71948380
742,71948380
743,71948380
741,71948381
742,71948381
743,71948381
741,71948383
742,71948383
743,71948383
741,71948384
742,71948384
743,71948384
741,71948388
742,71948388
743,71948388
741,71948389
742,71948389
743,71948389
741,71948390
742,71948390
743,71948390
741,71948393
742,71948393
743,71948393
741,71948396
742,71948396
743,71948396
741,71948398
742,71948398
743,71948398
741,71948399
742,71948399
743,71948399
741,71948400
742,71948400
743,71948400
741,71948403
742,71948403
743,71948403
741,71948757
742,71948757
743,71948757
741,71948759
742,71948759
743,71948759
741,71954551
742,71954551
743,71954551
741,71954567
742,71954567
743,71954567
741,71954568
742,71954568
743,71954568
741,71954570
742,71954570
743,71954570
741,71954572
742,71954572
743,71954572
741,71954574
742,71954574
743,71954574
741,71954577
742,71954577
743,71954577
741,71954579
742,71954579
743,71954579
741,71954642
742,71954642
743,71954642
741,71954644
742,71954644
743,71954644
741,71954646
742,71954646
743,71954646
741,71949556
742,71949556
743,71949556
741,71949557
742,71949557
743,71949557
741,71949558
742,71949558
743,71949558
741,71949559
742,71949559
743,71949559
741,71949565
742,71949565
743,71949565
741,71949567
742,71949567
743,71949567
741,71949571
742,71949571
743,71949571
741,71949572
742,71949572
743,71949572
741,71949573
742,71949573
743,71949573
741,71949576
742,71949576
743,71949576
741,71949578
742,71949578
743,71949578
741,71949579
742,71949579
743,71949579
741,71949581
742,71949581
743,71949581
741,71949584
742,71949584
743,71949584
741,71949586
742,71949586
743,71949586
741,71949587
742,71949587
743,71949587
741,71949589
742,71949589
743,71949589
741,71949591
742,71949591
743,71949591
741,71949593
742,71949593
743,71949593
741,71949596
742,71949596
743,71949596
741,71949597
742,71949597
743,71949597
741,71949600
742,71949600
743,71949600
741,71949601
742,71949601
743,71949601
741,71949603
742,71949603
743,71949603
